shipment_id,supplier_name,country,city,warehouse_id,product,order_quantity,unit_cost,total_cost,lead_time_days,delivery_status,order_date
6788,MedTech SRL ,ITALY,milan,WH_C,Packaging,422,,0.0,-19,Delivered,2022-06-21
8652, EuroSupply SA,France,Lyon,WH_C,steel parts ,,,0.0,unknown,CANCELLED,2023-06-29
6127,Iberia Parts,Netherlands,amsterdam,WH-A,PLASTIC COMPONENTS,8,104.74,837.92,unknown,CANCELLED,25/12/2022
8318, EuroSupply SA,FRANCE,Paris,WH_C,Electronics,N/A,,0.0,unknown,Delayed,15/06/2024
7367, EuroSupply SA,Itlay,Rome,WH_C,Steel Parts,,-98.79,-98.79,unknown,Delayed,"March 6, 2023"
7000,Iberia Parts,Germnay,Berlin,WH-D,Packaging,N/A,,0.0,-5,Delivered,"March 5, 2023"
6122,Iberia Parts,Netherlads,Amsterdam,wh-b,PLASTIC COMPONENTS,,-33.89,-33.89,unknown,In Transit,2024-03-09
5047, EuroSupply SA,Itlay,turin,WH-D,Electronics,N/A,,0.0,21,IN TRANSIT,"March 22, 2023"
6624,Nordic  Logistics,Itlay,turin,WH-D,electronics ,,2.45,2.45,,In Transit,24/05/2024
6916,Iberia Parts,Itlay,milan,WH-A ,electronics ,227,112.43,25521.61,, delivered,11/01/2024
4234,GlobalTrade GmbH,germany,berlin,wh-b,PLASTIC COMPONENTS,,,0.0,unknown,IN TRANSIT,2022-03-09
7970,MedTech SRL ,ITALY,turin,WH_C,electronics ,N/A,159.67,159.67,-21,Delayed,"March 14, 2023"
8185,Iberia Parts,Frnace,Lyon,WH_C,electronics ,608,-57.38,-34887.04,50,In Transit,"March 1, 2023"
5621,Iberia Parts,ITALY,ROME,wh-b,PLASTIC COMPONENTS,,-63.37,-63.37,17,Delivered,01/06/2024
7248, EuroSupply SA,Frnace,Paris,WH-A ,Electronics,,,0.0,3,Delivered,"March 28, 2023"
7805,Nordic  Logistics,France,MARSEILLE,WH-A ,Electronics,,,0.0,1,Delivered,2022-02-09
6654,MedTech SRL ,Polad,krakow,WH_C,electronics ,25,-75.06,-1876.5,-18,IN TRANSIT,"March 22, 2023"
6669,MedTech SRL ,Germnay,MUNICH,WH-A,Electronics,,167.47,167.47,,Delivered,20/06/2023
6349,MedTech SRL ,germany,hamburg,WH-A ,steel parts ,137,-1.41,-193.17,-21,Delayed,2022-07-03
5598,MedTech SRL ,Itlay,MILAN,WH_C,Steel Parts,,-29.35,-29.35,-15,CANCELLED,2023-02-13
7003,GlobalTrade GmbH,netherlands,Amsterdam,WH-A,Packaging,,-28.29,-28.29,-10,CANCELLED,"March 23, 2023"
5559,MedTech SRL ,ITALY,milan,WH-D,electronics ,N/A,,0.0,,Delayed,2024-03-10
8101,Iberia Parts,Belgium,brussels,WH-A,Steel Parts,,195.58,195.58,,CANCELLED,27/02/2023
5520, EuroSupply SA,Belguim,Brussels,WH_C,steel parts ,,,0.0,unknown, delivered,26/05/2022
4917,GlobalTrade GmbH,Italy,turin,WH-A ,Electronics,373,,0.0,47,CANCELLED,02/03/2022
5779,MedTech SRL ,Belguim,brussels,WH-D,Electronics,N/A,,0.0,28,Delivered,03/12/2022
4942,MedTech SRL ,spain,MADRID,WH_C,Packaging,,,0.0,19,IN TRANSIT,"March 11, 2023"
7943,GlobalTrade GmbH,spain,Barcelona,WH_C,PLASTIC COMPONENTS,,,0.0,,Delivered,2024-01-24
5957,MedTech SRL ,FRANCE,Paris,WH-A,PLASTIC COMPONENTS,440,,0.0,24,In Transit,2022-12-24
6392,Iberia Parts,Italy,milan,WH-D,Electronics,,-52.7,-52.7,2, delivered,15/02/2023
8567,Iberia Parts,NETHERLANDS,amsterdam,WH-A ,electronics ,,,0.0,,Delivered,20/12/2022
8515, EuroSupply SA,Germany,MUNICH,WH-D,electronics ,,,0.0,16,In Transit,"March 10, 2023"
5020,Nordic  Logistics,BELGIUM,Brussels,WH-D,steel parts ,152,,0.0,47,IN TRANSIT,21/03/2023
8666,MedTech SRL ,Germnay,BERLIN,WH-D,electronics ,,,0.0,unknown,Delivered,2023-06-12
6616,Iberia Parts,netherlands,AMSTERDAM,WH-A,steel parts ,,148.29,148.29,23, delivered,"March 24, 2023"
7664,MedTech SRL ,BELGIUM,Brussels,WH-D,PLASTIC COMPONENTS,,,0.0,-13,Delayed,2023-02-04
6968,MedTech SRL ,Belguim,antwerp,WH_C,PLASTIC COMPONENTS,55,,0.0,53,Delayed,17/03/2022
4281,GlobalTrade GmbH,Poland,warsaw,wh-b,Steel Parts,,89.15,89.15,, delivered,"March 5, 2023"
6452, EuroSupply SA,france,lyon,WH-D,Packaging,164,,0.0,-9,Delayed,2023-01-04
6505,Nordic  Logistics,Poland,warsaw,WH-A ,PLASTIC COMPONENTS,,-78.17,-78.17,-1,Delayed,2023-06-18
4368, EuroSupply SA,SPAIN,Barcelona,WH-A ,Steel Parts,,,0.0,-15,Delivered,"March 8, 2023"
4412,GlobalTrade GmbH,france,Lyon,wh-b,steel parts ,N/A,-90.38,-90.38,unknown,Delivered,2023-07-19
6063,Iberia Parts,belgium,antwerp,WH-A,Steel Parts,,,0.0,unknown, delivered,2022-12-05
6292,MedTech SRL ,Belguim,antwerp,WH_C,electronics ,N/A,,0.0,,Delayed,2023-01-13
4270, EuroSupply SA,France,PARIS,wh-b,PLASTIC COMPONENTS,,,0.0,-16,Delayed,2023-07-14
7236,MedTech SRL ,SPAIN,MADRID,WH-A,electronics ,N/A,178.9,178.9,57,IN TRANSIT,01/12/2022
8819,MedTech SRL ,ITALY,Rome,WH-A ,steel parts ,,,0.0,unknown,In Transit,06/10/2022
4184,GlobalTrade GmbH,france,MARSEILLE,WH-D,PLASTIC COMPONENTS,N/A,-66.39,-66.39,-8,Delayed,2022-02-28
5569,MedTech SRL ,BELGIUM,Brussels,WH-D,steel parts ,N/A,-46.54,-46.54,,Delivered,07/01/2024
7161, EuroSupply SA,Frnace,MARSEILLE,wh-b,electronics ,610,157.85,96288.5,41,Delayed,"March 17, 2023"
5458,GlobalTrade GmbH,France,MARSEILLE,WH-D,PLASTIC COMPONENTS,N/A,-19.58,-19.58,-15,CANCELLED,"March 5, 2023"
6281,Nordic  Logistics,Spian,MADRID,WH_C,Packaging,,,0.0,-21,CANCELLED,2024-03-03
5468,GlobalTrade GmbH,GERMANY,hamburg,WH-A ,electronics ,,9.52,9.52,,Delivered,"March 22, 2023"
4388, EuroSupply SA,germany,hamburg,WH-A ,electronics ,28,,0.0,-13,In Transit,14/07/2022
6149,GlobalTrade GmbH,ITALY,ROME,WH-A ,Steel Parts,,147.77,147.77,unknown,Delayed,"March 2, 2023"
4254,Nordic  Logistics,Germany,MUNICH,wh-b,PLASTIC COMPONENTS,323,47.19,15242.369999999999,,In Transit,2023-01-20
4182,Iberia Parts,Poland,WARSAW,WH_C,steel parts ,402,,0.0,unknown, delivered,2022-08-07
4031,Nordic  Logistics,POLAND,WARSAW,WH_C,electronics ,,-66.77,-66.77,unknown,Delayed,2022-10-25
4109, EuroSupply SA,Spian,Barcelona,WH-D,Packaging,324,,0.0,, delivered,11/04/2023
8381, EuroSupply SA,ITALY,turin,WH-A,Electronics,N/A,153.87,153.87,unknown,CANCELLED,2022-03-17
6095,MedTech SRL ,Netherlands,amsterdam,WH-D,steel parts ,,,0.0,-12,IN TRANSIT,2022-04-03
6361,MedTech SRL ,France,MARSEILLE,WH-A,PLASTIC COMPONENTS,541,,0.0,56,CANCELLED,"March 25, 2023"
6855,Iberia Parts,netherlands,rotterdam,WH-D,Steel Parts,N/A,-53.01,-53.01,-20,CANCELLED,2023-06-27
7321,MedTech SRL ,Netherlads,AMSTERDAM,WH-D,electronics ,,176.71,176.71,12, delivered,2023-12-12
7433,GlobalTrade GmbH,spain,madrid,WH-A ,PLASTIC COMPONENTS,625,77.83,48643.75,,In Transit,"March 26, 2023"
4688,Iberia Parts,Italy,Milan,WH-A ,Electronics,N/A,-97.25,-97.25,unknown,IN TRANSIT,2024-05-13
8004,Nordic  Logistics,Germnay,Berlin,wh-b,PLASTIC COMPONENTS,,-47.98,-47.98,48,Delayed,2023-12-02
6096,MedTech SRL ,Itlay,milan,WH-A ,Steel Parts,,,0.0,59,Delayed,2024-05-01
7146, EuroSupply SA,Netherlads,amsterdam,WH-A,steel parts ,573,151.84,87004.32,unknown,IN TRANSIT,07/11/2022
8930,GlobalTrade GmbH,France,Paris,wh-b,Electronics,,,0.0,unknown,IN TRANSIT,26/06/2022
5076,Iberia Parts,Belgium,BRUSSELS,WH-A ,Electronics,675,-93.18,-62896.50000000001,35, delivered,"March 9, 2023"
5001,GlobalTrade GmbH,France,paris,WH_C,PLASTIC COMPONENTS,,,0.0,32,In Transit,14/03/2023
6635,GlobalTrade GmbH,BELGIUM,BRUSSELS,WH-D,electronics ,N/A,,0.0,, delivered,16/01/2022
5264, EuroSupply SA,Germany,BERLIN,WH-A ,Packaging,,190.99,190.99,unknown,CANCELLED,2023-04-26
7255,GlobalTrade GmbH,Netherlads,amsterdam,wh-b,Steel Parts,,,0.0,-7,Delivered,"March 11, 2023"
4875,Iberia Parts,Germany,hamburg,wh-b,Steel Parts,,-74.46,-74.46,unknown,CANCELLED,2022-09-20
7157, EuroSupply SA,France,Lyon,wh-b,Packaging,,72.59,72.59,, delivered,"March 22, 2023"
4240, EuroSupply SA,Germany,BERLIN,wh-b,PLASTIC COMPONENTS,,-77.76,-77.76,, delivered,"March 14, 2023"
6812, EuroSupply SA,Italy,turin,WH-A ,electronics ,,,0.0,,Delivered,"March 25, 2023"
8414,MedTech SRL ,Spian,madrid,WH-A,Steel Parts,660,-98.13,-64765.799999999996,unknown,Delayed,02/09/2023
8210, EuroSupply SA,Germnay,MUNICH,WH-A,Electronics,,-13.92,-13.92,33, delivered,"March 6, 2023"
5050,GlobalTrade GmbH,germany,Berlin,WH-D,Steel Parts,644,-74.57,-48023.079999999994,unknown,IN TRANSIT,2023-05-12
5822,GlobalTrade GmbH,Frnace,MARSEILLE,WH-A ,steel parts ,N/A,,0.0,unknown,IN TRANSIT,"March 26, 2023"
4655,Nordic  Logistics,Italy,milan,WH-A ,PLASTIC COMPONENTS,N/A,-67.55,-67.55,-9,IN TRANSIT,2023-09-23
6830, EuroSupply SA,germany,MUNICH,WH_C,Packaging,,128.23,128.23,-15,In Transit,23/12/2023
4368, EuroSupply SA,Spain,Madrid,WH-D,Electronics,N/A,111.97,111.97,-8,CANCELLED,25/07/2022
7027,Iberia Parts,Itlay,ROME,wh-b,Packaging,,186.46,186.46,19,IN TRANSIT,"March 18, 2023"
8788,GlobalTrade GmbH,GERMANY,MUNICH,WH-A ,PLASTIC COMPONENTS,574,,0.0,-7,Delivered,2022-07-23
8065, EuroSupply SA,Germnay,berlin,WH_C,steel parts ,N/A,147.56,147.56,57, delivered,2023-11-04
5083,Iberia Parts,BELGIUM,Brussels,WH_C,Steel Parts,,,0.0,31,Delivered,2022-09-28
7659, EuroSupply SA,SPAIN,Barcelona,WH-D,Steel Parts,,,0.0,30,Delayed,"March 2, 2023"
8824,Iberia Parts,italy,ROME,WH-A ,Packaging,,,0.0,,IN TRANSIT,"March 8, 2023"
8642,GlobalTrade GmbH,germany,Munich,WH_C,PLASTIC COMPONENTS,N/A,157.18,157.18,-12,IN TRANSIT,17/12/2022
5684,GlobalTrade GmbH,poland,krakow,WH_C,electronics ,N/A,-74.02,-74.02,-2,In Transit,2024-01-31
4632,Iberia Parts,Spian,MADRID,WH-A,electronics ,392,122.22,47910.24,unknown, delivered,2024-01-29
8431, EuroSupply SA,BELGIUM,Brussels,wh-b,electronics ,197,-4.44,-874.6800000000001,-12,Delayed,"March 8, 2023"
8004,Iberia Parts,NETHERLANDS,amsterdam,WH-A ,Electronics,N/A,130.19,130.19,18,IN TRANSIT,14/03/2023
4484,Iberia Parts,Poland,WARSAW,WH-A,Steel Parts,N/A,,0.0,26,Delayed,"March 7, 2023"
7767,GlobalTrade GmbH,Spian,valencia,WH-A ,Electronics,,,0.0,,Delivered,10/09/2023
8091,Nordic  Logistics,Spain,madrid,WH-A ,steel parts ,,37.38,37.38,30,CANCELLED,"March 24, 2023"
8190,Nordic  Logistics,Itlay,ROME,wh-b,PLASTIC COMPONENTS,,,0.0,, delivered,2022-02-09
6405, EuroSupply SA,Netherlands,Amsterdam,WH-A ,electronics ,N/A,-44.63,-44.63,-12,Delayed,31/05/2024
4099,Nordic  Logistics,Polad,WARSAW,WH_C,Electronics,,-92.24,-92.24,unknown,Delayed,03/10/2023
7165,Iberia Parts,POLAND,warsaw,WH-A ,electronics ,,,0.0,unknown,Delivered,2023-11-22
8277,Nordic  Logistics,POLAND,krakow,wh-b,steel parts ,366,78.94,28892.04,16,CANCELLED,"March 11, 2023"
7715, EuroSupply SA,Belgium,antwerp,wh-b,Electronics,,,0.0,-9,Delivered,"March 16, 2023"
7054,GlobalTrade GmbH,france,lyon,wh-b,Steel Parts,19,-83.08,-1578.52,-10, delivered,23/02/2023
6747, EuroSupply SA,netherlands,Amsterdam,WH-D,PLASTIC COMPONENTS,,-8.23,-8.23,34,In Transit,"March 17, 2023"
7344,Nordic  Logistics,POLAND,Warsaw,WH-A ,PLASTIC COMPONENTS,,179.18,179.18,,IN TRANSIT,11/04/2024
7003,Nordic  Logistics,Polad,krakow,WH-A ,electronics ,661,,0.0,11,CANCELLED,17/10/2022
4438,MedTech SRL ,poland,warsaw,wh-b,steel parts ,,-93.99,-93.99,unknown,In Transit,27/05/2024
8630,Nordic  Logistics,Netherlads,Amsterdam,WH_C,PLASTIC COMPONENTS,N/A,,0.0,-20,Delivered,05/09/2022
5509,Iberia Parts,GERMANY,Berlin,WH-D,PLASTIC COMPONENTS,581,,0.0,42,IN TRANSIT,05/10/2023
6993,GlobalTrade GmbH,Itlay,milan,wh-b,Packaging,36,,0.0,,IN TRANSIT,2022-05-12
6414,Nordic  Logistics,Poland,WARSAW,WH_C,PLASTIC COMPONENTS,,,0.0,unknown,Delivered,2023-10-21
5927,Iberia Parts,GERMANY,Munich,WH-A,Packaging,,98.38,98.38,-24,Delivered,"March 14, 2023"
8629, EuroSupply SA,Spian,BARCELONA,WH-D,steel parts ,,,0.0,2,In Transit,11/06/2023
6538,GlobalTrade GmbH,FRANCE,MARSEILLE,WH-A ,PLASTIC COMPONENTS,,,0.0,unknown, delivered,2023-11-23
5687,GlobalTrade GmbH,Italy,turin,WH_C,Packaging,,,0.0,, delivered,"March 12, 2023"
8837,MedTech SRL ,Spain,valencia,WH-A,PLASTIC COMPONENTS,N/A,-10.32,-10.32,-17, delivered,2022-04-23
6186,MedTech SRL ,Belgium,antwerp,WH_C,electronics ,,,0.0,, delivered,19/09/2023
4390,Nordic  Logistics,Netherlads,rotterdam,WH_C,electronics ,,97.0,97.0,-15,Delayed,2022-06-05
8089,Iberia Parts,Polad,warsaw,WH-D,electronics ,,,0.0,unknown,CANCELLED,2023-12-04
7711, EuroSupply SA,Itlay,Milan,WH_C,Electronics,,,0.0,6,In Transit,"March 4, 2023"
6973,Iberia Parts,ITALY,turin,WH-D,PLASTIC COMPONENTS,,,0.0,-2,Delayed,"March 2, 2023"
5939,Iberia Parts,Netherlands,rotterdam,WH-A ,PLASTIC COMPONENTS,N/A,31.44,31.44,-21, delivered,2023-04-25
6639,GlobalTrade GmbH,France,lyon,WH-A,Packaging,N/A,-1.57,-1.57,25,IN TRANSIT,"March 4, 2023"
4143,MedTech SRL ,ITALY,Rome,WH_C,Packaging,1,-84.43,-84.43,17,Delivered,2022-08-08
5281,Nordic  Logistics,POLAND,Warsaw,WH_C,steel parts ,N/A,173.58,173.58,,CANCELLED,2023-05-04
7299, EuroSupply SA,Poland,krakow,WH_C,steel parts ,47,,0.0,unknown, delivered,"March 6, 2023"
5205,GlobalTrade GmbH,Belgium,antwerp,WH_C,Steel Parts,N/A,142.48,142.48,-6,Delayed,"March 3, 2023"
8130, EuroSupply SA,POLAND,WARSAW,WH_C,Steel Parts,,33.48,33.48,, delivered,2022-06-04
7308,MedTech SRL ,germany,Berlin,WH-A ,electronics ,,,0.0,,In Transit,13/07/2023
7868, EuroSupply SA,NETHERLANDS,amsterdam,WH-D,Packaging,,-17.85,-17.85,53,Delayed,2022-01-14
8162,GlobalTrade GmbH,FRANCE,PARIS,WH-D,PLASTIC COMPONENTS,4,67.6,270.4,-8,Delayed,2023-02-07
6015,Nordic  Logistics,FRANCE,MARSEILLE,WH_C,PLASTIC COMPONENTS,N/A,,0.0,59,Delayed,2022-06-09
4554,Iberia Parts,spain,valencia,WH-A ,Packaging,N/A,,0.0,-11,IN TRANSIT,"March 26, 2023"
8273,Iberia Parts,Germnay,Munich,WH_C,Packaging,N/A,,0.0,34, delivered,"March 9, 2023"
8268, EuroSupply SA,spain,Madrid,WH-A ,electronics ,N/A,-95.94,-95.94,-23,In Transit,"March 5, 2023"
8386,MedTech SRL ,Italy,ROME,WH_C,PLASTIC COMPONENTS,,,0.0,54,Delayed,2023-02-22
7079,Iberia Parts,ITALY,MILAN,WH-A ,Electronics,251,,0.0,-17,Delivered,"March 1, 2023"
5153,Nordic  Logistics,POLAND,warsaw,wh-b,electronics ,,,0.0,, delivered,2022-12-12
4836,MedTech SRL ,Belgium,antwerp,wh-b,Packaging,,,0.0,-6,CANCELLED,2024-03-23
5064,MedTech SRL ,Germany,MUNICH,WH_C,Packaging,,-24.92,-24.92,-12,Delivered,"March 7, 2023"
6601, EuroSupply SA,Belguim,brussels,WH-A,Steel Parts,,-34.12,-34.12,-24,In Transit,2023-08-09
4843,GlobalTrade GmbH,SPAIN,valencia,WH-D,PLASTIC COMPONENTS,233,,0.0,-12,Delivered,13/11/2022
8986,GlobalTrade GmbH,FRANCE,lyon,WH-D,Packaging,,35.12,35.12,unknown,In Transit,"March 16, 2023"
4197,Nordic  Logistics,Belguim,brussels,WH-A ,electronics ,,150.75,150.75,unknown,In Transit,01/02/2023
4952, EuroSupply SA,france,paris,WH_C,Electronics,,-72.65,-72.65,,In Transit,08/06/2022
7013,MedTech SRL ,NETHERLANDS,Amsterdam,wh-b,Packaging,,195.08,195.08,-13,Delivered,17/06/2022
8394,Nordic  Logistics,FRANCE,Paris,wh-b,steel parts ,,,0.0,,In Transit,"March 25, 2023"
8059, EuroSupply SA,GERMANY,Munich,wh-b,Steel Parts,,-37.41,-37.41,, delivered,"March 19, 2023"
6146,GlobalTrade GmbH,GERMANY,BERLIN,WH-D,steel parts ,,,0.0,28, delivered,22/05/2022
8002,Iberia Parts,netherlands,AMSTERDAM,WH_C,Electronics,169,35.07,5926.83,-9,IN TRANSIT,08/03/2022
6809, EuroSupply SA,belgium,antwerp,WH_C,steel parts ,,-83.7,-83.7,-6,Delivered,"March 9, 2023"
7687,GlobalTrade GmbH,Belguim,BRUSSELS,WH-A,Electronics,,131.46,131.46,, delivered,11/04/2023
4955,Iberia Parts,spain,Barcelona,WH-A ,Electronics,N/A,,0.0,11, delivered,29/02/2024
8949,MedTech SRL ,Germnay,Berlin,WH-D,Steel Parts,,,0.0,-15, delivered,2022-10-27
8689,GlobalTrade GmbH,NETHERLANDS,AMSTERDAM,WH-A,steel parts ,,,0.0,53,Delayed,"March 27, 2023"
7678,Iberia Parts,Belguim,antwerp,WH-A,Electronics,,,0.0,,Delayed,2023-08-30
4566, EuroSupply SA,Belguim,antwerp,WH-A,Steel Parts,,-59.4,-59.4,59,IN TRANSIT,16/12/2022
5194,MedTech SRL ,GERMANY,Munich,WH-A,PLASTIC COMPONENTS,641,57.88,37101.08,8,In Transit,"March 16, 2023"
6541,Iberia Parts,Poland,Warsaw,wh-b,electronics ,N/A,-56.61,-56.61,unknown,CANCELLED,2024-03-29
4383, EuroSupply SA,Belgium,Brussels,WH-D,steel parts ,487,,0.0,,Delayed,24/04/2023
7910,Nordic  Logistics,Belguim,brussels,WH_C,PLASTIC COMPONENTS,N/A,-53.52,-53.52,-23,IN TRANSIT,"March 27, 2023"
8419,MedTech SRL ,Poland,Warsaw,WH-A,electronics ,N/A,-54.95,-54.95,,In Transit,20/09/2022
7491,GlobalTrade GmbH,POLAND,Warsaw,WH-A ,electronics ,190,,0.0,29, delivered,2023-12-07
4253, EuroSupply SA,FRANCE,Paris,WH-A,electronics ,,,0.0,2,Delivered,"March 4, 2023"
6366,Nordic  Logistics,Spain,Barcelona,WH-A ,Packaging,,28.46,28.46,unknown,Delivered,2022-01-02
8895,MedTech SRL ,spain,Barcelona,WH_C,Packaging,,-21.93,-21.93,unknown,CANCELLED,"March 9, 2023"
7415,Nordic  Logistics,Germany,MUNICH,WH-A,Packaging,90,,0.0,unknown, delivered,2022-09-27
5267, EuroSupply SA,Polad,krakow,WH-A,steel parts ,363,,0.0,unknown,In Transit,25/11/2022
8923,Iberia Parts,POLAND,warsaw,WH-A,steel parts ,,184.79,184.79,,IN TRANSIT,17/10/2023
5898,MedTech SRL ,belgium,Brussels,WH-A,steel parts ,462,,0.0,, delivered,"March 25, 2023"
5713, EuroSupply SA,Germnay,BERLIN,WH-D,PLASTIC COMPONENTS,,100.1,100.1,unknown,In Transit,2023-01-20
6734,GlobalTrade GmbH,spain,madrid,wh-b,Electronics,N/A,,0.0,-3,Delivered,2022-02-16
4790,GlobalTrade GmbH,GERMANY,Munich,wh-b,PLASTIC COMPONENTS,N/A,137.19,137.19,,Delivered,22/06/2023
8476,Iberia Parts,SPAIN,BARCELONA,wh-b,Steel Parts,,115.22,115.22,unknown,Delayed,21/09/2022
8992,Nordic  Logistics,France,PARIS,WH_C,Electronics,,70.96,70.96,,Delayed,16/04/2023
7028,MedTech SRL ,poland,WARSAW,WH-A,Packaging,,-61.13,-61.13,,CANCELLED,"March 15, 2023"
6150,Iberia Parts,france,paris,wh-b,steel parts ,N/A,,0.0,39, delivered,"March 1, 2023"
6447,GlobalTrade GmbH,Italy,MILAN,WH-D,Packaging,,-87.44,-87.44,-16, delivered,2022-08-26
8146,GlobalTrade GmbH,Italy,milan,WH-A ,electronics ,,16.41,16.41,29,CANCELLED,14/05/2022
8739,Nordic  Logistics,netherlands,Amsterdam,WH-A,steel parts ,,,0.0,49, delivered,08/06/2022
5574,GlobalTrade GmbH,Belgium,Brussels,wh-b,PLASTIC COMPONENTS,N/A,,0.0,-24, delivered,03/01/2023
4677,GlobalTrade GmbH,Netherlands,Amsterdam,WH-A ,Packaging,,,0.0,unknown,IN TRANSIT,2023-05-16
7591,GlobalTrade GmbH,Belguim,Brussels,WH-A ,PLASTIC COMPONENTS,673,-72.76,-48967.48,27,Delivered,2022-01-14
4827,GlobalTrade GmbH,Italy,Milan,WH-A ,steel parts ,,,0.0,unknown, delivered,2023-09-07
5627,GlobalTrade GmbH,Belgium,Brussels,WH_C,electronics ,N/A,156.35,156.35,unknown, delivered,2022-12-09
6163,MedTech SRL ,BELGIUM,antwerp,WH-A ,Electronics,,,0.0,14,Delivered,2023-01-22
7973,Iberia Parts,FRANCE,Lyon,WH-D,Packaging,N/A,,0.0,,IN TRANSIT,28/03/2023
5579,Iberia Parts,Belguim,antwerp,WH-A ,Packaging,146,-96.3,-14059.8,,CANCELLED,2023-02-21
8443,Iberia Parts,GERMANY,Munich,WH_C,Steel Parts,,,0.0,-17,IN TRANSIT,"March 27, 2023"
4701,MedTech SRL ,NETHERLANDS,amsterdam,WH-D,steel parts ,17,,0.0,-2,Delayed,2024-01-29
8157,MedTech SRL ,Germnay,MUNICH,WH-A,Electronics,47,,0.0,2,In Transit,"March 19, 2023"
6432,GlobalTrade GmbH,Polad,Warsaw,WH-D,PLASTIC COMPONENTS,,191.11,191.11,unknown,In Transit,"March 12, 2023"
5513,MedTech SRL ,Itlay,turin,WH_C,electronics ,,,0.0,36, delivered,2024-03-01
4006,MedTech SRL ,Netherlads,AMSTERDAM,WH-D,Steel Parts,219,,0.0,-14, delivered,07/11/2022
5201,Nordic  Logistics,france,lyon,WH-A ,Steel Parts,533,52.99,28243.670000000002,unknown,In Transit,19/01/2024
8401, EuroSupply SA,france,Lyon,WH-D,PLASTIC COMPONENTS,,,0.0,,CANCELLED,28/01/2024
7928,MedTech SRL ,Germany,hamburg,WH-D,steel parts ,,-41.83,-41.83,26,CANCELLED,2023-05-20
5808,Nordic  Logistics,poland,krakow,WH-A ,steel parts ,,82.88,82.88,5,Delayed,17/03/2022
6667,MedTech SRL ,FRANCE,paris,wh-b,steel parts ,,,0.0,unknown,Delayed,10/10/2023
5455,Nordic  Logistics,Netherlands,rotterdam,WH-A,Electronics,N/A,,0.0,,IN TRANSIT,23/04/2024
7746,MedTech SRL ,Poland,Warsaw,wh-b,Electronics,,-7.26,-7.26,,In Transit,"March 25, 2023"
8050, EuroSupply SA,POLAND,warsaw,WH-A ,electronics ,556,,0.0,-9,CANCELLED,"March 14, 2023"
4955,Nordic  Logistics,Belguim,BRUSSELS,WH-A,PLASTIC COMPONENTS,379,117.92,44691.68,unknown, delivered,2023-03-23
7915, EuroSupply SA,Spian,Madrid,WH-A,Electronics,226,,0.0,-10,CANCELLED,"March 3, 2023"
5596, EuroSupply SA,Germnay,MUNICH,WH-A,Steel Parts,61,-91.51,-5582.110000000001,, delivered,"March 24, 2023"
6929, EuroSupply SA,SPAIN,Barcelona,WH-D,Steel Parts,N/A,,0.0,11,In Transit,2022-10-05
6018,Nordic  Logistics,Polad,WARSAW,wh-b,PLASTIC COMPONENTS,N/A,-90.83,-90.83,unknown,IN TRANSIT,2022-04-24
4298,GlobalTrade GmbH,Germany,Berlin,WH-D,steel parts ,136,,0.0,, delivered,2024-03-10
8913,GlobalTrade GmbH,Germany,Berlin,WH-D,electronics ,,174.98,174.98,27, delivered,2022-01-12
8276,Nordic  Logistics,france,MARSEILLE,WH-A,steel parts ,N/A,152.52,152.52,-5, delivered,"March 28, 2023"
5000, EuroSupply SA,France,lyon,WH-A,Electronics,274,-39.88,-10927.12,,CANCELLED,05/09/2022
8576,Nordic  Logistics,spain,madrid,WH-A ,electronics ,19,,0.0,, delivered,31/10/2022
5161,GlobalTrade GmbH,france,lyon,WH-A ,PLASTIC COMPONENTS,617,183.49,113213.33,-4,CANCELLED,2024-01-23
8667, EuroSupply SA,FRANCE,MARSEILLE,WH-D,Steel Parts,,,0.0,, delivered,"March 6, 2023"
5456,MedTech SRL ,Polad,WARSAW,wh-b,Packaging,N/A,,0.0,-20,IN TRANSIT,"March 19, 2023"
5477,GlobalTrade GmbH,SPAIN,Barcelona,WH-A ,Electronics,,-71.78,-71.78,,IN TRANSIT,"March 23, 2023"
7186,Iberia Parts,poland,Warsaw,WH-D,Electronics,,80.27,80.27,31,In Transit,2023-02-26
6177,Iberia Parts,france,Paris,WH-A ,electronics ,,,0.0,, delivered,2022-01-27
6259, EuroSupply SA,FRANCE,PARIS,wh-b,Packaging,,-51.3,-51.3,-23,In Transit,"March 4, 2023"
8867,Nordic  Logistics,POLAND,Warsaw,WH_C,Packaging,N/A,,0.0,29,Delayed,2022-10-18
6030, EuroSupply SA,Italy,Rome,WH-A,electronics ,,,0.0,7,Delayed,27/10/2023
5182,Nordic  Logistics,belgium,antwerp,wh-b,Packaging,391,,0.0,,Delayed,"March 17, 2023"
5628,Iberia Parts,germany,berlin,WH_C,Electronics,,,0.0,,CANCELLED,"March 13, 2023"
6878,Iberia Parts,Germnay,BERLIN,WH-A ,Electronics,,,0.0,,IN TRANSIT,04/08/2022
8810,MedTech SRL ,Italy,ROME,WH_C,Steel Parts,,,0.0,-6,Delayed,2023-12-04
5908, EuroSupply SA,Polad,warsaw,WH-D,PLASTIC COMPONENTS,N/A,,0.0,unknown,Delivered,"March 23, 2023"
4591,GlobalTrade GmbH,Belguim,Brussels,WH-D,Steel Parts,N/A,,0.0,-25, delivered,2022-08-14
